STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DD_ID,Local area code,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Age,AGE,Sex,TERRITORIAL_LEVEL,Territorial level,TERRITORIAL_TYPE,Territorial type,DD_DIM,Drilldown,TIME_PERIOD,Time period,OBS_VALUE,Observation value,FREQ,Frequency of observation,OBS_STATUS,Observation status,DECIMALS,Decimals,LOCAL_AREA_NAME,Local area name
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NL12,Friesland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,80,,A,Annual,A,Normal value,0,Zero,NL12,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US02,Alaska,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,69,,A,Annual,A,Normal value,0,Zero,US02,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FI1B,Helsinki-Uusimaa,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,76,,A,Annual,A,Normal value,0,Zero,FI1B,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NL34,Zeeland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,83,,A,Annual,A,Normal value,0,Zero,NL34,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,EL61,Thessaly,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,54,,A,Annual,A,Normal value,0,Zero,EL61,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US02,Alaska,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,66,,A,Annual,A,Normal value,0,Zero,US02,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DE9,Lower Saxony,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,75,,A,Annual,A,Normal value,0,Zero,DE9,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,SI04,Western Slovenia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,74,,A,Annual,A,Normal value,0,Zero,SI04,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FI1B,Helsinki-Uusimaa,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,74,,A,Annual,A,Normal value,0,Zero,FI1B,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DE9,Lower Saxony,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,75,,A,Annual,A,Normal value,0,Zero,DE9,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,SE23,West Sweden,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,76,,A,Annual,A,Normal value,0,Zero,SE23,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NL12,Friesland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,79,,A,Annual,A,Normal value,0,Zero,NL12,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FI1B,Helsinki-Uusimaa,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,74,,A,Annual,A,Normal value,0,Zero,FI1B,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,PT16,Centro,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,72,,A,Annual,A,Normal value,0,Zero,PT16,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DE9,Lower Saxony,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,77,,A,Annual,A,Normal value,0,Zero,DE9,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US02,Alaska,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,68,,A,Annual,A,Normal value,0,Zero,US02,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,SI04,Western Slovenia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,73,,A,Annual,A,Normal value,0,Zero,SI04,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NL12,Friesland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,81,,A,Annual,A,Normal value,0,Zero,NL12,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,SI04,Western Slovenia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,73,,A,Annual,A,Normal value,0,Zero,SI04,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NL12,Friesland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,82,,A,Annual,A,Normal value,0,Zero,NL12,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKG,West Midlands,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,74,,A,Annual,A,Normal value,0,Zero,UKG,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DK03,Southern Denmark,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,73,,A,Annual,A,Normal value,0,Zero,DK03,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,CA10,Newfoundland and Labrador,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,65,,A,Annual,A,Normal value,0,Zero,CA10,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US29,Missouri,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,73,,A,Annual,A,Normal value,0,Zero,US29,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,ITC4,Lombardy,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,65,,A,Annual,A,Normal value,0,Zero,ITC4,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,EL30,Attica,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,61,,A,Annual,A,Normal value,0,Zero,EL30,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FI1B,Helsinki-Uusimaa,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,76,,A,Annual,A,Normal value,0,Zero,FI1B,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US04,Arizona,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,69,,A,Annual,A,Normal value,0,Zero,US04,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US29,Missouri,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,71,,A,Annual,A,Normal value,0,Zero,US29,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKG,West Midlands,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,73,,A,Annual,A,Normal value,0,Zero,UKG,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US29,Missouri,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,73,,A,Annual,A,Normal value,0,Zero,US29,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FI19,Western Finland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,73,,A,Annual,A,Normal value,0,Zero,FI19,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,BE3,Walloon Region,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,61,,A,Annual,A,Normal value,0,Zero,BE3,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,BE2,Flemish Region,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,70,,A,Annual,A,Normal value,0,Zero,BE2,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FI19,Western Finland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,72,,A,Annual,A,Normal value,0,Zero,FI19,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,CA46,Manitoba,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,74,,A,Annual,A,Normal value,0,Zero,CA46,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,SI04,Western Slovenia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,75,,A,Annual,A,Normal value,0,Zero,SI04,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US04,Arizona,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,68,,A,Annual,A,Normal value,0,Zero,US04,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,CA24,Quebec,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,78,,A,Annual,A,Normal value,0,Zero,CA24,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,ITH1,Autonomous prov. Bolzano,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,73,,A,Annual,A,Normal value,0,Zero,ITH1,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKG,West Midlands,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,74,,A,Annual,A,Normal value,0,Zero,UKG,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FRE,Hauts-de-France,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,61,,A,Annual,A,Normal value,0,Zero,FRE,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,EL52,Central Macedonia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,55,,A,Annual,A,Normal value,0,Zero,EL52,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,ITH1,Autonomous prov. Bolzano,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,71,,A,Annual,A,Normal value,0,Zero,ITH1,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKJ,South East England,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,79,,A,Annual,A,Normal value,0,Zero,UKJ,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DK03,Southern Denmark,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,73,,A,Annual,A,Normal value,0,Zero,DK03,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DK03,Southern Denmark,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,74,,A,Annual,A,Normal value,0,Zero,DK03,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DK03,Southern Denmark,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,75,,A,Annual,A,Normal value,0,Zero,DK03,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKJ,South East England,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,79,,A,Annual,A,Normal value,0,Zero,UKJ,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKJ,South East England,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,78,,A,Annual,A,Normal value,0,Zero,UKJ,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKG,West Midlands,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,74,,A,Annual,A,Normal value,0,Zero,UKG,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKG,West Midlands,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2023,,74,,A,Annual,A,Normal value,0,Zero,UKG,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,CA47,Saskatchewan,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,75,,A,Annual,A,Normal value,0,Zero,CA47,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FI19,Western Finland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,73,,A,Annual,A,Normal value,0,Zero,FI19,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FI19,Western Finland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,75,,A,Annual,A,Normal value,0,Zero,FI19,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US35,New Mexico,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,65,,A,Annual,A,Normal value,0,Zero,US35,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DEG,Thuringia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,81,,A,Annual,A,Normal value,0,Zero,DEG,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKJ,South East England,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,78,,A,Annual,A,Normal value,0,Zero,UKJ,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DEG,Thuringia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,79,,A,Annual,A,Normal value,0,Zero,DEG,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKJ,South East England,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2023,,78,,A,Annual,A,Normal value,0,Zero,UKJ,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US35,New Mexico,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,63,,A,Annual,A,Normal value,0,Zero,US35,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,ITF5,Basilicata,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,53,,A,Annual,A,Normal value,0,Zero,ITF5,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,ITF3,Campania,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,46,,A,Annual,A,Normal value,0,Zero,ITF3,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US35,New Mexico,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,65,,A,Annual,A,Normal value,0,Zero,US35,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US04,Arizona,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,70,,A,Annual,A,Normal value,0,Zero,US04,
